trade_id,entry_time,direction,setup,r,node72,node48
2025-01-08 15:30:00+00:00|SHORT|TBX0|3337.12|41.44,2025-01-08 15:30:00+00:00,SHORT,TBX0,0.52,False,False
2025-01-09 08:30:00+00:00|LONG|TBX0 (a) or TBX1|3320.6097|43.48,2025-01-09 08:30:00+00:00,LONG,TBX0 (a) or TBX1,-0.95,False,False
2025-01-12 23:45:00+00:00|LONG|TBX7B|3265.7|47.48,2025-01-12 23:45:00+00:00,LONG,TBX7B,-0.21,False,False
2025-01-13 04:00:00+00:00|SHORT|TBX7A|3237.35|9.0,2025-01-13 04:00:00+00:00,SHORT,TBX7A,62.2,False,False
2025-01-14 13:30:00+00:00|LONG|TBX0|3219.0051|39.05,2025-01-14 13:30:00+00:00,LONG,TBX0,-0.4,False,False
2025-01-15 13:15:00+00:00|LONG|TBX0|3216.8|43.37,2025-01-15 13:15:00+00:00,LONG,TBX0,5.67,False,False
2025-01-16 03:00:00+00:00|SHORT|TBX0|3362.1|27.16,2025-01-16 03:00:00+00:00,SHORT,TBX0,-1.19,False,False
2025-01-16 22:15:00+00:00|SHORT|TBX0|3289.43|65.64,2025-01-16 22:15:00+00:00,SHORT,TBX0,-0.9,False,False
2025-01-21 19:00:00+00:00|LONG|TBX7A|3331.74|9.0,2025-01-21 19:00:00+00:00,LONG,TBX7A,-0.97,False,False
2025-01-23 19:00:00+00:00|SHORT|TBX7B|3230.04|76.06,2025-01-23 19:00:00+00:00,SHORT,TBX7B,-0.46,False,False
2025-01-26 08:15:00+00:00|SHORT|TBX0 (a) or TBX1|3330.47|28.1,2025-01-26 08:15:00+00:00,SHORT,TBX0 (a) or TBX1,0.47,False,False
2025-01-26 21:00:00+00:00|SHORT|TBX0 (a) or TBX1|3314.6608|28.97,2025-01-26 21:00:00+00:00,SHORT,TBX0 (a) or TBX1,5.54,False,False
2025-01-27 20:15:00+00:00|LONG|TBX0|3098.9|67.57,2025-01-27 20:15:00+00:00,LONG,TBX0,1.85,False,False
2025-01-28 16:15:00+00:00|SHORT|TBX0|3153.4978|43.89,2025-01-28 16:15:00+00:00,SHORT,TBX0,0.66,False,False
2025-01-29 09:15:00+00:00|SHORT|TBX0|3130.681|27.45,2025-01-29 09:15:00+00:00,SHORT,TBX0,0.61,False,False
2025-01-29 18:00:00+00:00|LONG|TBX0|3137.2777|70.89,2025-01-29 18:00:00+00:00,LONG,TBX0,-1.2,False,False
2025-01-29 19:30:00+00:00|LONG|TBX0|3137.2777|79.48,2025-01-29 19:30:00+00:00,LONG,TBX0,-0.17,False,False
2025-02-02 07:15:00+00:00|SHORT|TBX0|3090.8133|42.77,2025-02-02 07:15:00+00:00,SHORT,TBX0,-0.42,False,False
2025-02-03 06:00:00+00:00|LONG|TBX0|2523.7|55.39,2025-02-03 06:00:00+00:00,LONG,TBX0,4.93,False,False
2025-02-07 11:00:00+00:00|LONG|TBX0|2761.34|27.16,2025-02-07 11:00:00+00:00,LONG,TBX0,-0.85,False,False
2025-02-07 13:30:00+00:00|LONG|TBX0|2764.4295|26.43,2025-02-07 13:30:00+00:00,LONG,TBX0,-1.0,False,False
2025-02-07 18:00:00+00:00|SHORT|TBX7A|2677.21|9.0,2025-02-07 18:00:00+00:00,SHORT,TBX7A,30.86,False,False
2025-02-12 08:00:00+00:00|LONG|TBX0|2628.78|14.02,2025-02-12 08:00:00+00:00,LONG,TBX0,-0.97,False,False
2025-02-12 16:45:00+00:00|LONG|TBX0|2639.6072|67.85,2025-02-12 16:45:00+00:00,LONG,TBX0,1.17,False,False
2025-02-13 04:00:00+00:00|SHORT|TBX0|2720.68|25.72,2025-02-13 04:00:00+00:00,SHORT,TBX0,2.6,False,False
2025-02-13 16:15:00+00:00|SHORT|TBX0|2625.4356|42.62,2025-02-13 16:15:00+00:00,SHORT,TBX0,-0.73,False,False
2025-02-17 08:00:00+00:00|LONG|TBX7A|2713.91|22.29,2025-02-17 08:00:00+00:00,LONG,TBX7A,2.43,False,False
2025-02-17 21:15:00+00:00|LONG|TBX7A|2760.42|72.67,2025-02-17 21:15:00+00:00,LONG,TBX7A,-0.52,False,False
2025-02-18 04:00:00+00:00|SHORT|TBX0|2700.39|22.15,2025-02-18 04:00:00+00:00,SHORT,TBX0,-0.13,False,False
2025-02-18 14:45:00+00:00|SHORT|TBX0|2674.8444|43.71,2025-02-18 14:45:00+00:00,SHORT,TBX0,0.53,False,False
2025-02-19 03:00:00+00:00|LONG|TBX0|2692.94|31.7,2025-02-19 03:00:00+00:00,LONG,TBX0,-0.96,False,False
2025-02-19 05:30:00+00:00|LONG|TBX0|2693.2667|26.03,2025-02-19 05:30:00+00:00,LONG,TBX0,0.56,False,False
2025-02-19 14:30:00+00:00|LONG|TBX0|2725.828|21.37,2025-02-19 14:30:00+00:00,LONG,TBX0,-1.25,False,False
2025-02-19 16:15:00+00:00|LONG|TBX0|2716.3945|32.94,2025-02-19 16:15:00+00:00,LONG,TBX0,0.32,False,False
2025-02-20 23:00:00+00:00|LONG|TBX7A|2736.87|9.0,2025-02-20 23:00:00+00:00,LONG,TBX7A,-0.97,False,False
2025-02-21 04:30:00+00:00|LONG|TBX7A|2752.0145|22.69,2025-02-21 04:30:00+00:00,LONG,TBX7A,-0.05,False,False
2025-02-23 13:15:00+00:00|LONG|TBX7B|2825.6687|42.66,2025-02-23 13:15:00+00:00,LONG,TBX7B,-0.28,False,False
2025-02-24 07:00:00+00:00|SHORT|TBX7A|2720.41|9.0,2025-02-24 07:00:00+00:00,SHORT,TBX7A,42.74,False,False
2025-02-28 01:15:00+00:00|SHORT|TBX7B|2271.5193|35.05,2025-02-28 01:15:00+00:00,SHORT,TBX7B,3.2,False,False
2025-02-28 08:00:00+00:00|LONG|TBX0|2119.29|59.41,2025-02-28 08:00:00+00:00,LONG,TBX0,1.83,False,False
2025-03-16 14:00:00+00:00|LONG|TBX0|1895.93|19.78,2025-03-16 14:00:00+00:00,LONG,TBX0,-0.32,False,False
2025-03-17 03:00:00+00:00|LONG|TBX0|1908.08|3.93,2025-03-17 03:00:00+00:00,LONG,TBX0,-1.21,False,False
2025-03-18 01:00:00+00:00|SHORT|TBX0|1902.41|23.96,2025-03-18 01:00:00+00:00,SHORT,TBX0,0.04,False,False
2025-03-18 21:00:00+00:00|LONG|TBX0|1910.8|7.51,2025-03-18 21:00:00+00:00,LONG,TBX0,10.08,False,False
2025-03-20 08:45:00+00:00|LONG|TBX0|2019.0617|15.14,2025-03-20 08:45:00+00:00,LONG,TBX0,-1.16,False,False
2025-03-20 18:00:00+00:00|SHORT|TBX0 (a)|1966.84|13.66,2025-03-20 18:00:00+00:00,SHORT,TBX0 (a),-1.16,False,False
2025-03-23 13:00:00+00:00|LONG|TBX7B|2017.56|10.0,2025-03-23 13:00:00+00:00,LONG,TBX7B,-0.97,False,False
2025-03-24 01:00:00+00:00|SHORT|TBX0|1991.8582|18.2,2025-03-24 01:00:00+00:00,SHORT,TBX0,-0.39,False,False
2025-03-24 14:00:00+00:00|LONG|TBX7B|2091.4943|18.54,2025-03-24 14:00:00+00:00,LONG,TBX7B,-0.94,False,False
2025-03-28 21:00:00+00:00|LONG|TBX0|1884.99|15.83,2025-03-28 21:00:00+00:00,LONG,TBX0,0.72,False,False
2025-03-30 06:15:00+00:00|SHORT|TBX7B|1831.9115|13.18,2025-03-30 06:15:00+00:00,SHORT,TBX7B,-0.77,False,False
2025-03-30 10:15:00+00:00|SHORT|TBX7B|1835.0635|11.95,2025-03-30 10:15:00+00:00,SHORT,TBX7B,0.87,False,False
2025-03-30 22:00:00+00:00|SHORT|TBX7B|1786.6662|41.49,2025-03-30 22:00:00+00:00,SHORT,TBX7B,-0.2,False,False
2025-03-31 07:45:00+00:00|SHORT|TBX7B|1788.2509|24.09,2025-03-31 07:45:00+00:00,SHORT,TBX7B,-0.42,False,False
2025-03-31 10:00:00+00:00|LONG|TBX0|1802.62|34.39,2025-03-31 10:00:00+00:00,LONG,TBX0,0.03,False,False
2025-03-31 14:30:00+00:00|LONG|TBX0|1837.8758|36.91,2025-03-31 14:30:00+00:00,LONG,TBX0,-0.27,False,False
2025-04-01 13:45:00+00:00|LONG|TBX7B|1877.8821|17.64,2025-04-01 13:45:00+00:00,LONG,TBX7B,-0.67,False,False
2025-04-01 14:45:00+00:00|LONG|TBX7B|1876.7489|27.5,2025-04-01 14:45:00+00:00,LONG,TBX7B,0.3,False,False
2025-04-06 06:30:00+00:00|SHORT|TBX7A|1802.7112|8.17,2025-04-06 06:30:00+00:00,SHORT,TBX7A,70.0,False,False
2025-04-08 10:00:00+00:00|LONG|TBX0 (a) or TBX1|1587.56|36.89,2025-04-08 10:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.75,False,False
2025-04-09 16:00:00+00:00|LONG|TBX0|1502.0|24.24,2025-04-09 16:00:00+00:00,LONG,TBX0,2.71,False,False
2025-04-14 00:15:00+00:00|LONG|TBX7B|1612.8992|24.22,2025-04-14 00:15:00+00:00,LONG,TBX7B,1.15,False,False
2025-04-15 10:30:00+00:00|SHORT|TBX4|1630.8608|14.87,2025-04-15 10:30:00+00:00,SHORT,TBX4,-0.74,False,False
2025-04-17 16:00:00+00:00|LONG|TBX7A|1604.77|14.89,2025-04-17 16:00:00+00:00,LONG,TBX7A,-0.75,False,False
2025-04-18 07:30:00+00:00|LONG|TBX7A|1583.4973|9.73,2025-04-18 07:30:00+00:00,LONG,TBX7A,-0.11,False,False
2025-04-24 13:00:00+00:00|SHORT|TBX0 (a)|1752.83|9.66,2025-04-24 13:00:00+00:00,SHORT,TBX0 (a),-1.0,False,False
2025-04-25 12:45:00+00:00|SHORT|TBX0 (a)|1774.5084|21.56,2025-04-25 12:45:00+00:00,SHORT,TBX0 (a),-0.97,False,False
2025-04-25 14:00:00+00:00|LONG|TBX7A|1807.6|26.33,2025-04-25 14:00:00+00:00,LONG,TBX7A,-0.97,False,False
2025-04-27 22:00:00+00:00|SHORT|TBX0 (a)|1793.8978|12.14,2025-04-27 22:00:00+00:00,SHORT,TBX0 (a),0.85,False,False
2025-04-29 06:15:00+00:00|LONG|TBX0|1805.6799|16.55,2025-04-29 06:15:00+00:00,LONG,TBX0,0.95,False,False
2025-04-29 16:30:00+00:00|LONG|TBX0|1828.1536|17.04,2025-04-29 16:30:00+00:00,LONG,TBX0,-0.97,False,False
2025-05-04 22:00:00+00:00|SHORT|TBX7A|1816.93|11.66,2025-05-04 22:00:00+00:00,SHORT,TBX7A,0.38,False,False
2025-05-05 22:30:00+00:00|LONG|TBX0|1825.5158|22.37,2025-05-05 22:30:00+00:00,LONG,TBX0,-0.64,False,False
2025-05-06 02:00:00+00:00|SHORT|TBX7B|1802.63|10.0,2025-05-06 02:00:00+00:00,SHORT,TBX7B,3.53,False,False
2025-05-06 22:00:00+00:00|LONG|TBX0|1790.2593|23.44,2025-05-06 22:00:00+00:00,LONG,TBX0,1.46,False,False
2025-05-08 02:00:00+00:00|LONG|TBX7A|1840.86|12.5,2025-05-08 02:00:00+00:00,LONG,TBX7A,41.51,False,False
2025-05-13 12:00:00+00:00|LONG|TBX0|2523.61|54.05,2025-05-13 12:00:00+00:00,LONG,TBX0,2.77,False,False
2025-05-19 15:00:00+00:00|LONG|TBX0|2465.59|27.52,2025-05-19 15:00:00+00:00,LONG,TBX0,2.01,False,False
2025-05-21 05:00:00+00:00|LONG|TBX7B|2592.49|32.26,2025-05-21 05:00:00+00:00,LONG,TBX7B,-0.95,False,False
2025-05-21 22:45:00+00:00|LONG|TBX7B|2537.0847|47.14,2025-05-21 22:45:00+00:00,LONG,TBX7B,1.89,False,False
2025-05-22 14:00:00+00:00|LONG|TBX7B|2665.5|16.76,2025-05-22 14:00:00+00:00,LONG,TBX7B,-0.83,False,False
2025-05-29 12:00:00+00:00|SHORT|TBX0|2692.24|28.87,2025-05-29 12:00:00+00:00,SHORT,TBX0,0.8,False,False
2025-05-30 09:30:00+00:00|SHORT|TBX0|2596.5955|34.03,2025-05-30 09:30:00+00:00,SHORT,TBX0,-0.87,False,False
2025-06-05 03:00:00+00:00|LONG|TBX7B|2624.0|10.0,2025-06-05 03:00:00+00:00,LONG,TBX7B,-0.51,False,False
2025-06-05 06:00:00+00:00|SHORT|TBX7A|2603.38|9.0,2025-06-05 06:00:00+00:00,SHORT,TBX7A,-0.97,False,False
2025-06-05 12:00:00+00:00|LONG|TBX7A|2630.27|15.76,2025-06-05 12:00:00+00:00,LONG,TBX7A,-1.0,False,False
2025-06-05 13:00:00+00:00|SHORT|TBX7A|2588.64|27.75,2025-06-05 13:00:00+00:00,SHORT,TBX7A,4.26,False,False
2025-06-06 10:00:00+00:00|LONG|TBX0|2480.34|15.32,2025-06-06 10:00:00+00:00,LONG,TBX0,-0.89,False,False
2025-06-09 10:00:00+00:00|LONG|TBX7A|2534.07|17.17,2025-06-09 10:00:00+00:00,LONG,TBX7A,-0.59,False,False
2025-06-09 15:15:00+00:00|LONG|TBX7A|2540.45|38.43,2025-06-09 15:15:00+00:00,LONG,TBX7A,5.27,False,False
2025-06-10 18:45:00+00:00|LONG|TBX7A|2758.3796|33.29,2025-06-10 18:45:00+00:00,LONG,TBX7A,-0.26,False,False
2025-06-11 06:15:00+00:00|SHORT|TBX0|2784.1828|15.67,2025-06-11 06:15:00+00:00,SHORT,TBX0,-0.95,False,False
2025-06-13 18:00:00+00:00|SHORT|TBX0 (a) or TBX1|2528.32|60.13,2025-06-13 18:00:00+00:00,SHORT,TBX0 (a) or TBX1,-0.44,False,False
2025-06-15 20:00:00+00:00|SHORT|TBX7A|2502.08|22.57,2025-06-15 20:00:00+00:00,SHORT,TBX7A,-0.97,False,False
2025-06-16 01:00:00+00:00|LONG|TBX7A|2553.35|9.0,2025-06-16 01:00:00+00:00,LONG,TBX7A,7.84,False,False
2025-06-16 12:00:00+00:00|SHORT|TBX0|2614.14|6.1,2025-06-16 12:00:00+00:00,SHORT,TBX0,-1.0,False,False
2025-06-16 13:00:00+00:00|LONG|TBX7B|2638.33|24.39,2025-06-16 13:00:00+00:00,LONG,TBX7B,0.21,False,False
2025-06-18 06:45:00+00:00|SHORT|TBX0 (a)|2520.0857|20.0,2025-06-18 06:45:00+00:00,SHORT,TBX0 (a),-0.99,False,False
2025-06-19 08:00:00+00:00|LONG|TBX0 (a)|2522.42|7.37,2025-06-19 08:00:00+00:00,LONG,TBX0 (a),1.19,False,False
2025-06-25 21:00:00+00:00|SHORT|TBX0 (a)|2429.22|28.55,2025-06-25 21:00:00+00:00,SHORT,TBX0 (a),0.2,False,False
2025-06-26 21:00:00+00:00|SHORT|TBX7A|2412.8|21.07,2025-06-26 21:00:00+00:00,SHORT,TBX7A,-0.6,False,False
2025-06-30 09:00:00+00:00|SHORT|TBX0|2450.53|33.28,2025-06-30 09:00:00+00:00,SHORT,TBX0,-0.51,False,False
2025-07-01 14:00:00+00:00|SHORT|TBX7A|2418.54|15.57,2025-07-01 14:00:00+00:00,SHORT,TBX7A,-0.92,False,False
2025-07-02 11:45:00+00:00|SHORT|TBX7A|2443.5506|14.87,2025-07-02 11:45:00+00:00,SHORT,TBX7A,-0.5,False,False
2025-07-04 14:00:00+00:00|SHORT|TBX7B|2518.8406|29.54,2025-07-04 14:00:00+00:00,SHORT,TBX7B,0.53,False,False
2025-07-06 05:30:00+00:00|SHORT|TBX7B|2507.8677|7.83,2025-07-06 05:30:00+00:00,SHORT,TBX7B,-1.33,False,False
2025-07-08 02:00:00+00:00|SHORT|TBX7A|2526.79|9.0,2025-07-08 02:00:00+00:00,SHORT,TBX7A,-0.95,False,False
2025-07-09 01:00:00+00:00|LONG|TBX0|2618.7064|17.29,2025-07-09 01:00:00+00:00,LONG,TBX0,-1.38,False,False
2025-07-09 04:45:00+00:00|LONG|TBX0|2601.9|17.38,2025-07-09 04:45:00+00:00,LONG,TBX0,0.34,False,False
2025-07-09 11:00:00+00:00|LONG|TBX0|2623.6351|18.52,2025-07-09 11:00:00+00:00,LONG,TBX0,0.52,False,False
2025-07-09 16:45:00+00:00|LONG|TBX0|2666.867|32.07,2025-07-09 16:45:00+00:00,LONG,TBX0,4.29,False,False
2025-07-10 16:15:00+00:00|LONG|TBX0|2796.0769|35.14,2025-07-10 16:15:00+00:00,LONG,TBX0,4.53,False,False
2025-07-11 19:00:00+00:00|SHORT|TBX0 (a) or TBX1|2973.75|44.69,2025-07-11 19:00:00+00:00,SHORT,TBX0 (a) or TBX1,0.08,False,False
2025-08-03 16:00:00+00:00|LONG|TBX0 (a)|3493.29|29.82,2025-08-03 16:00:00+00:00,LONG,TBX0 (a),1.75,False,False
2025-08-05 01:00:00+00:00|SHORT|TBX0|3678.81|36.05,2025-08-05 01:00:00+00:00,SHORT,TBX0,0.16,False,False
2025-08-05 06:45:00+00:00|SHORT|TBX0|3647.4562|26.56,2025-08-05 06:45:00+00:00,SHORT,TBX0,-0.32,False,False
2025-08-05 12:30:00+00:00|SHORT|TBX0|3636.7344|51.43,2025-08-05 12:30:00+00:00,SHORT,TBX0,-0.08,False,False
2025-08-06 07:00:00+00:00|LONG|TBX0|3638.4|22.6,2025-08-06 07:00:00+00:00,LONG,TBX0,-0.95,False,False
2025-08-06 14:00:00+00:00|LONG|TBX0|3621.5455|37.95,2025-08-06 14:00:00+00:00,LONG,TBX0,0.77,False,False
2025-08-07 05:45:00+00:00|LONG|TBX0|3685.89|38.19,2025-08-07 05:45:00+00:00,LONG,TBX0,4.86,False,False
2025-08-07 16:00:00+00:00|SHORT|TBX0|3813.18|36.16,2025-08-07 16:00:00+00:00,SHORT,TBX0,-0.92,False,False
2025-08-07 19:00:00+00:00|LONG|TBX7B|3865.48|30.78,2025-08-07 19:00:00+00:00,LONG,TBX7B,0.82,False,False
2025-08-08 13:30:00+00:00|LONG|TBX7B|3932.6649|43.44,2025-08-08 13:30:00+00:00,LONG,TBX7B,2.19,False,False
2025-08-10 22:00:00+00:00|LONG|TBX7A|4248.91|18.16,2025-08-10 22:00:00+00:00,LONG,TBX7A,-0.97,False,False
2025-08-12 00:45:00+00:00|LONG|TBX7B|4266.2516|61.07,2025-08-12 00:45:00+00:00,LONG,TBX7B,-0.33,False,False
2025-08-17 22:15:00+00:00|LONG|TBX0 (a)|4516.1647|55.45,2025-08-17 22:15:00+00:00,LONG,TBX0 (a),-0.67,False,False
2025-08-20 03:00:00+00:00|LONG|TBX0|4139.0|20.75,2025-08-20 03:00:00+00:00,LONG,TBX0,2.71,False,False
2025-08-20 15:00:00+00:00|LONG|TBX0|4253.47|56.6,2025-08-20 15:00:00+00:00,LONG,TBX0,1.05,False,False
2025-08-21 11:30:00+00:00|LONG|TBX0|4307.5244|40.42,2025-08-21 11:30:00+00:00,LONG,TBX0,-0.47,False,False
2025-08-22 02:00:00+00:00|LONG|TBX0|4269.3588|57.12,2025-08-22 02:00:00+00:00,LONG,TBX0,0.3,False,False
2025-08-22 13:30:00+00:00|LONG|TBX0|4285.4377|51.56,2025-08-22 13:30:00+00:00,LONG,TBX0,9.85,False,False
2025-08-28 05:00:00+00:00|SHORT|TBX0 (a)|4568.13|20.36,2025-08-28 05:00:00+00:00,SHORT,TBX0 (a),-0.97,False,False
2025-08-28 16:00:00+00:00|SHORT|TBX7B|4463.14|60.94,2025-08-28 16:00:00+00:00,SHORT,TBX7B,-0.67,False,False
2025-09-14 04:00:00+00:00|SHORT|TBX0 (a) or TBX1|4654.04|49.03,2025-09-14 04:00:00+00:00,SHORT,TBX0 (a) or TBX1,0.75,False,False
2025-09-15 00:00:00+00:00|SHORT|TBX0 (a) or TBX1|4595.8559|28.37,2025-09-15 00:00:00+00:00,SHORT,TBX0 (a) or TBX1,-0.68,False,False
2025-09-21 06:00:00+00:00|LONG|TBX0 (a) or TBX1|4480.93|22.92,2025-09-21 06:00:00+00:00,LONG,TBX0 (a) or TBX1,-0.58,False,False
2025-09-21 13:30:00+00:00|LONG|TBX0 (a) or TBX1|4471.2258|10.47,2025-09-21 13:30:00+00:00,LONG,TBX0 (a) or TBX1,-0.01,False,False
2025-09-21 22:00:00+00:00|SHORT|TBX7A|4463.02|9.0,2025-09-21 22:00:00+00:00,SHORT,TBX7A,96.52,False,False
2025-09-22 13:00:00+00:00|LONG|TBX0|4205.03|50.99,2025-09-22 13:00:00+00:00,LONG,TBX0,-0.92,False,False
2025-09-24 13:45:00+00:00|SHORT|TBX7B|4155.971|34.1,2025-09-24 13:45:00+00:00,SHORT,TBX7B,-0.91,False,False
2025-09-26 05:45:00+00:00|SHORT|TBX7B|3925.3315|35.08,2025-09-26 05:45:00+00:00,SHORT,TBX7B,0.04,False,False
2025-09-26 21:00:00+00:00|LONG|TBX0 (a)|4021.37|21.23,2025-09-26 21:00:00+00:00,LONG,TBX0 (a),-0.41,False,False
2025-09-29 12:00:00+00:00|SHORT|TBX0|4095.87|50.01,2025-09-29 12:00:00+00:00,SHORT,TBX0,-0.64,False,False
2025-09-30 08:30:00+00:00|SHORT|TBX0|4166.8894|38.48,2025-09-30 08:30:00+00:00,SHORT,TBX0,-0.12,False,False
2025-10-01 17:00:00+00:00|SHORT|TBX0|4291.55|48.38,2025-10-01 17:00:00+00:00,SHORT,TBX0,-0.84,False,False
2025-10-03 14:00:00+00:00|SHORT|TBX0 (a) or TBX1|4449.09|49.6,2025-10-03 14:00:00+00:00,SHORT,TBX0 (a) or TBX1,-0.71,False,False
2025-10-07 04:30:00+00:00|LONG|TBX7A|4698.076|17.88,2025-10-07 04:30:00+00:00,LONG,TBX7A,-0.3,False,False
2025-10-08 03:15:00+00:00|SHORT|TBX0 (a)|4448.2168|49.43,2025-10-08 03:15:00+00:00,SHORT,TBX0 (a),-1.09,False,False
2025-10-08 13:30:00+00:00|SHORT|TBX0 (a)|4454.51|55.41,2025-10-08 13:30:00+00:00,SHORT,TBX0 (a),-1.21,False,False
2025-10-08 14:45:00+00:00|SHORT|TBX0 (a)|4449.6937|45.79,2025-10-08 14:45:00+00:00,SHORT,TBX0 (a),-0.76,False,False
2025-10-09 01:00:00+00:00|SHORT|TBX0 (a)|4501.7573|28.7,2025-10-09 01:00:00+00:00,SHORT,TBX0 (a),7.51,False,False
2025-10-09 13:30:00+00:00|SHORT|TBX0 (a)|4364.0289|36.58,2025-10-09 13:30:00+00:00,SHORT,TBX0 (a),1.7,False,False
2025-10-10 03:00:00+00:00|SHORT|TBX0 (a)|4345.9796|47.43,2025-10-10 03:00:00+00:00,SHORT,TBX0 (a),-0.75,False,False
2025-10-10 03:45:00+00:00|SHORT|TBX0 (a)|4347.5319|36.66,2025-10-10 03:45:00+00:00,SHORT,TBX0 (a),-0.52,False,False
2025-10-10 14:15:00+00:00|SHORT|TBX0 (a)|4332.5605|41.91,2025-10-10 14:15:00+00:00,SHORT,TBX0 (a),9.34,False,False
2025-10-12 14:45:00+00:00|LONG|TBX7A|3848.2825|45.0,2025-10-12 14:45:00+00:00,LONG,TBX7A,6.8,False,False
2025-10-15 00:30:00+00:00|SHORT|TBX0 (a)|4092.2551|45.99,2025-10-15 00:30:00+00:00,SHORT,TBX0 (a),-0.66,False,False
2025-10-15 03:15:00+00:00|SHORT|TBX0 (a)|4081.4087|59.41,2025-10-15 03:15:00+00:00,SHORT,TBX0 (a),-0.38,False,False
2025-10-16 08:15:00+00:00|SHORT|TBX7B|3993.94|66.72,2025-10-16 08:15:00+00:00,SHORT,TBX7B,-0.33,False,False
2025-10-16 13:45:00+00:00|SHORT|TBX7B|4011.4898|47.95,2025-10-16 13:45:00+00:00,SHORT,TBX7B,-0.64,False,False
2025-10-16 15:15:00+00:00|SHORT|TBX7B|3979.1742|74.15,2025-10-16 15:15:00+00:00,SHORT,TBX7B,0.25,False,False
2025-10-17 06:15:00+00:00|SHORT|TBX7B|3883.4719|44.84,2025-10-17 06:15:00+00:00,SHORT,TBX7B,1.35,False,False
2025-10-21 15:00:00+00:00|LONG|TBX7B|4080.41|86.07,2025-10-21 15:00:00+00:00,LONG,TBX7B,-0.92,False,False
2025-10-24 00:15:00+00:00|LONG|TBX0 (a) or TBX1|3860.8399|26.23,2025-10-24 00:15:00+00:00,LONG,TBX0 (a) or TBX1,1.5,False,False
2025-10-24 12:30:00+00:00|LONG|TBX0 (a) or TBX1|3972.809|46.5,2025-10-24 12:30:00+00:00,LONG,TBX0 (a) or TBX1,-0.98,False,False
2025-10-26 16:00:00+00:00|SHORT|TBX0|4054.26|21.69,2025-10-26 16:00:00+00:00,SHORT,TBX0,-0.97,False,False
2025-10-26 21:00:00+00:00|LONG|TBX7B|4079.08|15.65,2025-10-26 21:00:00+00:00,LONG,TBX7B,7.51,False,False
2025-10-31 09:00:00+00:00|LONG|TBX0|3858.1631|34.36,2025-10-31 09:00:00+00:00,LONG,TBX0,-0.69,False,False
2025-10-31 18:30:00+00:00|LONG|TBX0|3857.7678|38.62,2025-10-31 18:30:00+00:00,LONG,TBX0,-0.33,False,False
2025-11-03 01:00:00+00:00|SHORT|TBX7A|3835.16|18.77,2025-11-03 01:00:00+00:00,SHORT,TBX7A,5.53,False,False
2025-11-03 15:15:00+00:00|SHORT|TBX7A|3664.8257|68.91,2025-11-03 15:15:00+00:00,SHORT,TBX7A,0.0,False,False
2025-11-04 05:15:00+00:00|SHORT|TBX7A|3607.1442|45.27,2025-11-04 05:15:00+00:00,SHORT,TBX7A,0.95,False,False
2025-11-04 22:00:00+00:00|LONG|TBX0|3246.44|65.05,2025-11-04 22:00:00+00:00,LONG,TBX0,-0.97,False,False
2025-11-05 02:00:00+00:00|LONG|TBX0|3273.6385|93.13,2025-11-05 02:00:00+00:00,LONG,TBX0,-0.1,False,False
2025-11-05 12:00:00+00:00|LONG|TBX0|3343.55|41.33,2025-11-05 12:00:00+00:00,LONG,TBX0,2.17,False,False
2025-11-06 12:00:00+00:00|SHORT|TBX0|3347.88|61.73,2025-11-06 12:00:00+00:00,SHORT,TBX0,-0.7,False,False
2025-11-07 09:15:00+00:00|SHORT|TBX0|3305.42|75.69,2025-11-07 09:15:00+00:00,SHORT,TBX0,0.58,False,False
2025-11-07 18:00:00+00:00|LONG|TBX7B|3424.85|51.18,2025-11-07 18:00:00+00:00,LONG,TBX7B,0.06,False,False
2025-11-12 08:00:00+00:00|LONG|TBX0|3466.95|42.94,2025-11-12 08:00:00+00:00,LONG,TBX0,1.51,False,False
2025-11-14 16:00:00+00:00|LONG|TBX0|3229.92|61.9,2025-11-14 16:00:00+00:00,LONG,TBX0,-0.95,False,False
2025-11-18 10:00:00+00:00|LONG|TBX0|3064.5|25.18,2025-11-18 10:00:00+00:00,LONG,TBX0,-0.97,False,False
2025-11-18 14:15:00+00:00|LONG|TBX0|3062.1569|26.64,2025-11-18 14:15:00+00:00,LONG,TBX0,-0.66,False,False
2025-11-19 15:30:00+00:00|SHORT|TBX7B|3018.5614|68.44,2025-11-19 15:30:00+00:00,SHORT,TBX7B,1.62,False,False
2025-11-19 23:00:00+00:00|LONG|TBX0|3024.09|43.34,2025-11-19 23:00:00+00:00,LONG,TBX0,-0.16,False,False
2025-11-20 04:45:00+00:00|LONG|TBX0|3042.2591|22.84,2025-11-20 04:45:00+00:00,LONG,TBX0,-1.94,True,True
2025-11-24 09:00:00+00:00|SHORT|TBX0|2796.45|43.43,2025-11-24 09:00:00+00:00,SHORT,TBX0,-0.7,False,False
2025-11-24 14:00:00+00:00|SHORT|TBX0|2800.882|23.32,2025-11-24 14:00:00+00:00,SHORT,TBX0,-1.0,False,False
2025-12-11 05:00:00+00:00|SHORT|TBX0 (a)|3212.88|3.43,2025-12-11 05:00:00+00:00,SHORT,TBX0 (a),14.39,False,False
2025-12-12 00:45:00+00:00|SHORT|TBX0 (a)|3207.7255|61.46,2025-12-12 00:45:00+00:00,SHORT,TBX0 (a),-0.26,False,False
