instrument,timeframe,direction,setup,entry_price,exit_price,sl_usd,pnl,r,entry_time,exit_time,r_base,pyr_r,macro_zone,macro_mult,macro_rule,month,f11_skip,f11_type,skip_metrics,modified,pyr_triggered,exit_time_parsed,is_open,gf_blocked,sign,stop_price,in_metrics,trade_id,bars_to_fill,entry_in_signal_bar,dist_from_open_r,entry_style,mfe_r,mae_r,mfe_12h,mae_12h,stop_touched,stop_close_through,stop_wick_only,bars_to_stop,beyond_stop_r,beyond_stop_atr,atr_at_entry,cf_mfe_r,cf_mfe_no_retest_r,cf_reclaimed,cf_reached_1r,cf_reached_2r,cf_reached_5r,hours_to_cf_mfe,stop_fate,_med_beyond_r,_p75_beyond_r,_med_beyond_atr,_p75_beyond_atr
ETHUSDT,1H,SHORT,TBX7A,3398.15,3411.963333333333,13.81,-13.12,-0.95,2024-07-18 17:00:00+00:00,2024-07-18 20:45,-0.95,-0.95,NORMAL,1.0,,2024-07,,,False,,,2024-07-18 20:45:00+00:00,False,False,-1.0,3411.96,True,2024-07-18 17:00:00+00:00|SHORT|TBX7A|3398.15|13.81,3.0,False,1.5003620564807965,limit_retest,1.078928312816806,-1.7755249818971746,1.1976828385228069,-2.7335264301230993,True,True,False,0.0,0.7755249818971746,0.5316078709448684,20.14642857142852,1.1976828385228069,,True,True,False,False,8.25,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,3404.1754511289955,3413.3,41.21,-11.81,-0.29,2024-07-19 07:30:00+00:00,2024-07-19 12:00,-0.29,-0.29,NORMAL,1.0,,2024-07,,,False,,,2024-07-19 12:00:00+00:00,False,False,-1.0,3445.3854511289956,True,2024-07-19 07:30:00+00:00|SHORT|TBX7A|3404.1755|41.21,0.0,True,0.46189150378559857,limit_retest,0.7019036915553389,-0.4698992688911537,0.7019036915553389,-3.2808674804902838,False,False,False,,0.0,0.0,12.838571428571445,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,3413.3,3502.63,21.69,89.33,4.12,2024-07-19 12:00:00+00:00,2024-07-19 20:00,4.12,6.81,NORMAL,1.0,,2024-07,,,False,,True,2024-07-19 20:00:00+00:00,False,False,1.0,3391.61,True,2024-07-19 12:00:00+00:00|LONG|TBX0|3413.3|21.69,3.0,False,0.48224988473951297,limit_retest,5.8128169663439335,-0.8400184416782044,5.8128169663439335,-0.8400184416782044,False,False,False,,0.0,0.0,11.57928571428569,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX0,3502.63,3523.409,20.78,-20.78,-1.0,2024-07-19 20:00:00+00:00,2024-07-19 22:00,-1.0,-1.0,NORMAL,1.0,,2024-07,,,False,,,2024-07-19 22:00:00+00:00,False,False,-1.0,3523.4100000000003,True,2024-07-19 20:00:00+00:00|SHORT|TBX0|3502.63|20.78,0.0,True,0.8792107795957642,limit_retest,0.6559191530317665,-1.1082771896053776,1.18479307025986,-1.1082771896053776,True,False,True,6.0,0.10827718960537758,0.12069427947429605,18.642142857142808,1.18479307025986,1.18479307025986,True,True,False,False,4.25,stop_hunt,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7A,3465.35,3477.110904898323,21.39,-11.79,-0.55,2024-07-22 13:00:00+00:00,2024-07-22 19:00,-0.55,-0.55,NORMAL,1.0,,2024-07,,,False,,,2024-07-22 19:00:00+00:00,False,False,-1.0,3486.74,True,2024-07-22 13:00:00+00:00|SHORT|TBX7A|3465.35|21.39,3.0,False,1.4997662459093,limit_retest,1.4969611968209435,-1.8475923328658244,2.0733987844787243,-1.8475923328658244,True,True,False,0.0,0.8475923328658244,2.0457806077214507,8.862142857142837,2.0733987844787243,,True,True,True,False,10.0,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,3469.3382729517325,3470.3740330914625,28.59,-0.09,0.0,2024-07-22 21:00:00+00:00,2024-07-23 00:45,0.0,0.0,NORMAL,1.0,,2024-07,,,False,,,2024-07-23 00:45:00+00:00,False,False,-1.0,3497.9282729517327,True,2024-07-22 21:00:00+00:00|SHORT|TBX7A|3469.3383|28.59,0.0,True,0.6656777561478624,limit_retest,1.6907405719388775,-0.6863143423668251,1.6907405719388775,-2.2242646746508337,False,False,False,,0.0,0.0,12.584999999999939,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX7B,3440.01,3153.61,22.25,286.4,13.93,2024-07-24 13:00:00+00:00,2024-07-25 20:45,13.93,13.93,NORMAL,1.0,,2024-07,,,False,,,2024-07-25 20:45:00+00:00,False,False,-1.0,3462.26,True,2024-07-24 13:00:00+00:00|SHORT|TBX7B|3440.01|22.25,3.0,False,0.2952808988763914,limit_retest,15.92988764044944,-1.3784269662921176,6.935730337078659,-1.3784269662921176,True,True,False,1.0,0.3784269662921176,0.9788258739516409,8.602142857142749,11.513258426966296,,True,True,True,True,12.0,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX0,3325.0,3312.0,27.97,13.0,0.46,2024-07-29 14:00:00+00:00,2024-07-29 17:45,0.46,0.46,NORMAL,1.0,,2024-07,,,False,,,2024-07-29 17:45:00+00:00,False,False,-1.0,3352.97,True,2024-07-29 14:00:00+00:00|SHORT|TBX0|3325.0|27.97,0.0,True,0.7972828030032243,limit_retest,2.446907400786559,-0.9023954236682081,2.446907400786559,-0.9549517340007164,False,False,False,,0.0,0.0,12.566428571428528,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,3300.9322053377346,3336.9,50.05,-14.6,-0.29,2024-07-30 00:15:00+00:00,2024-07-30 07:00,-0.29,-0.29,YELLOW,0.8,День перед FOMC,2024-07,,,False,,,2024-07-30 07:00:00+00:00,False,False,-1.0,3350.9822053377347,True,2024-07-30 00:15:00+00:00|SHORT|TBX0|3300.9322|50.05,0.0,True,0.20115473850680204,market_like,0.41482927747721254,-0.7615942989463661,0.41482927747721254,-1.0764794138314764,False,False,False,,0.0,0.0,14.878571428571345,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,3331.059551067403,3280.88,23.79,40.14,1.69,2024-07-30 13:45:00+00:00,2024-07-31 00:30,1.69,1.69,YELLOW,0.8,День перед FOMC,2024-07,,,False,,,2024-07-31 00:30:00+00:00,False,False,-1.0,3354.849551067403,True,2024-07-30 13:45:00+00:00|SHORT|TBX0|3331.0596|23.79,0.0,True,0.2644156760234121,market_like,4.243781045288063,-0.4073328681209359,4.243781045288063,-0.4073328681209359,False,False,False,,0.0,0.0,14.031428571428544,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,3300.49,3309.8279767649597,51.31,9.34,0.18,2024-07-31 05:00:00+00:00,2024-07-31 14:15,0.18,0.18,NORMAL,1.0,,2024-07,,,False,,,2024-07-31 14:15:00+00:00,False,False,1.0,3249.18,True,2024-07-31 05:00:00+00:00|LONG|TBX0|3300.49|51.31,3.0,False,0.456831027090228,limit_retest,0.9403625024361723,-0.7382576495809716,0.9403625024361723,-0.7382576495809716,False,False,False,,0.0,0.0,13.932142857142903,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7A,3265.02,3188.71,34.59,91.57,2.47,2024-07-31 19:00:00+00:00,2024-08-01 09:00,2.47,2.47,GREEN,1.2,FOMC после решения 18+ UTC,2024-07,,,False,,,2024-08-01 09:00:00+00:00,False,False,-1.0,3299.61,True,2024-07-31 19:00:00+00:00|SHORT|TBX7A|3265.02|34.59,2.0,False,1.4998554495518965,limit_retest,3.7869326394911758,-1.6363110725643222,3.7869326394911758,-1.6363110725643222,True,True,False,0.0,0.6363110725643222,1.192584565368833,18.45571428571426,3.7869326394911758,,True,True,True,False,10.0,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,3176.57,3120.25,25.7,67.58,2.63,2024-08-01 14:00:00+00:00,2024-08-01 19:15,2.63,2.63,GREEN,1.2,FOMC+1 (день после решения),2024-08,,,False,True,,2024-08-01 19:15:00+00:00,False,False,-1.0,3202.27,True,2024-08-01 14:00:00+00:00|SHORT|TBX7A|3176.57|25.7,0.0,True,0.20505836575875416,market_like,3.8198443579766566,-0.3867704280155663,3.8198443579766566,-1.6587548638132161,False,False,False,,0.0,0.0,11.900714285714198,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0 (a) or TBX1,3166.498633770945,3137.38,29.12,-28.25,-0.97,2024-08-02 13:30:00+00:00,2024-08-02 14:00,-0.97,-0.97,NORMAL,1.0,,2024-08,,,False,,,2024-08-02 14:00:00+00:00,False,False,1.0,3137.3786337709453,True,2024-08-02 13:30:00+00:00|LONG|TBX0 (a) or TBX1|3166.4986|29.12,0.0,True,0.6417800058703714,market_like,0.5319837303933592,-1.5967937421341059,0.5319837303933592,-8.722480555320919,True,True,False,2.0,0.5967937421341059,1.0882536690666575,15.969285714285693,-0.8529750608154295,,False,False,False,False,0.25,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,2401.38,2373.7,67.83,-27.68,-0.41,2024-08-05 14:00:00+00:00,2024-08-05 18:45,-0.41,-0.41,NORMAL,1.0,,2024-08,,,False,,,2024-08-05 18:45:00+00:00,False,False,1.0,2333.55,True,2024-08-05 14:00:00+00:00|LONG|TBX0|2401.38|67.83,2.0,False,0.9631431519976401,limit_retest,1.723278785198288,-0.973315642046292,2.1307680967123654,-0.973315642046292,False,False,False,,0.0,0.0,57.62999999999992,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0,2447.19,2483.165307136549,116.77,35.98,0.46,2024-08-05 21:00:00+00:00,2024-08-06 08:15,0.46,0.46,NORMAL,1.0,,2024-08,,,False,,,2024-08-06 08:15:00+00:00,False,False,1.0,2330.42,True,2024-08-05 21:00:00+00:00|LONG|TBX0|2447.19|116.77,0.0,True,0.10190973709000678,market_like,0.845422625674401,-0.3255973280808425,0.845422625674401,-0.3255973280808425,False,False,False,,0.0,0.0,34.76714285714281,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,2478.8069057270086,2491.0,46.92,-13.92,-0.3,2024-08-07 01:30:00+00:00,2024-08-07 07:00,-0.3,-0.3,NORMAL,1.0,,2024-08,,,False,,,2024-08-07 07:00:00+00:00,False,False,1.0,2431.8869057270085,True,2024-08-07 01:30:00+00:00|LONG|TBX0|2478.8069|46.92,0.0,True,0.7068820487427264,market_like,1.1669457432436348,-0.7232929609336893,1.5141324440108974,-0.7232929609336893,False,False,False,,0.0,0.0,26.790714285714298,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX0,2518.0,2507.45,37.79,-10.55,-0.28,2024-08-07 08:00:00+00:00,2024-08-07 10:45,-0.28,-0.28,NORMAL,1.0,,2024-08,,,False,True,,2024-08-07 10:45:00+00:00,False,False,1.0,2480.21,True,2024-08-07 08:00:00+00:00|LONG|TBX0|2518.0|37.79,0.0,True,0.2175178618682138,market_like,0.8428155596718685,-0.4008997089177055,0.8428155596718685,-5.110082032283676,False,False,False,,0.0,0.0,15.487142857142803,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0 (a),2497.91,2658.22,45.0,160.31,8.02,2024-08-08 14:00:00+00:00,2024-08-09 04:45,8.02,8.02,NORMAL,1.0,,2024-08,,,False,,,2024-08-09 04:45:00+00:00,False,False,1.0,2452.91,True,2024-08-08 14:00:00+00:00|LONG|TBX0 (a)|2497.91|45.0,3.0,False,1.4455555555555495,limit_retest,5.019111111111114,-1.5422222222222142,5.019111111111114,-1.5422222222222142,True,True,False,0.0,0.5422222222222142,1.0643402399127466,22.924999999999923,5.019111111111114,,True,True,True,True,8.75,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX0 (a),2647.9587980734286,2592.57,55.39,-21.23,-0.38,2024-08-09 14:00:00+00:00,2024-08-09 14:30,-0.38,-0.38,NORMAL,1.0,,2024-08,,,False,,,2024-08-09 14:30:00+00:00,False,False,1.0,2592.5687980734288,True,2024-08-09 14:00:00+00:00|LONG|TBX0 (a)|2647.9588|55.39,0.0,True,0.600989313475872,market_like,0.27642538231759084,-1.6602057785417697,0.27642538231759084,-1.7463224060918687,True,True,False,2.0,0.6602057785417697,1.6961409124966862,21.56000000000004,-0.06370821580481655,,True,False,False,False,9.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX7B,2695.261093902498,2633.1970767569296,77.34,-19.16,-0.25,2024-08-12 14:30:00+00:00,2024-08-12 18:45,-0.25,-0.25,NORMAL,1.0,,2024-08,,,False,,,2024-08-12 18:45:00+00:00,False,False,1.0,2617.921093902498,True,2024-08-12 14:30:00+00:00|LONG|TBX7B|2695.2611|77.34,0.0,True,0.30878062971939385,market_like,0.34521471550946475,-0.8921786126518982,0.7073817700737234,-0.8921786126518982,False,False,False,,0.0,0.0,32.48000000000002,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,LONG,TBX7B,2658.1158764594643,2634.31523458623,31.07,-7.76,-0.25,2024-08-13 12:30:00+00:00,2024-08-13 14:30,-0.25,-0.25,YELLOW,0.5,День перед CPI,2024-08,,,False,,,2024-08-13 14:30:00+00:00,False,False,1.0,2627.045876459464,True,2024-08-13 12:30:00+00:00|LONG|TBX7B|2658.1159|31.07,0.0,True,0.42085215511632845,market_like,0.5015810602039115,-0.9049203881385351,2.4204738828624355,-0.9049203881385351,False,False,False,,0.0,0.0,13.775000000000091,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,2614.18,2657.57,13.5,43.39,3.21,2024-08-19 20:00:00+00:00,2024-08-20 09:30,3.21,3.29,NORMAL,1.0,,2024-08,,,False,,True,2024-08-20 09:30:00+00:00,False,False,1.0,2600.68,True,2024-08-19 20:00:00+00:00|LONG|TBX0|2614.18|13.5,1.0,False,0.6555555555555488,limit_retest,5.983703703703719,-0.8340740740740565,5.983703703703719,-0.8340740740740565,False,False,False,,0.0,0.0,13.792857142857136,,,False,False,False,False,,clean_winner,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX7B,2637.42,2651.94,11.89,14.52,1.22,2024-08-23 00:00:00+00:00,2024-08-23 11:45,1.22,1.22,NORMAL,1.0,,2024-08,,,False,,,2024-08-23 11:45:00+00:00,False,False,1.0,2625.53,True,2024-08-23 00:00:00+00:00|LONG|TBX7B|2637.42|11.89,1.0,False,1.296888141295212,limit_retest,4.3263246425567745,-1.4768713204373376,4.3263246425567745,-1.4768713204373376,True,True,False,0.0,0.4768713204373376,0.8992862807295756,6.304999999999966,4.3263246425567745,,True,True,True,False,6.75,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,2650.38,2675.4228844717986,29.46,-24.16,-0.82,2024-08-23 13:30:00+00:00,2024-08-23 14:00,-0.82,-0.82,NORMAL,1.0,,2024-08,,,False,,,2024-08-23 14:00:00+00:00,False,False,-1.0,2679.84,True,2024-08-23 13:30:00+00:00|SHORT|TBX0|2650.38|29.46,0.0,True,0.24236252545824413,market_like,0.14867617107943343,-1.4127630685675454,0.6575016972165612,-5.040733197556008,True,True,False,2.0,0.4127630685675454,1.6468994872786942,7.383571428571421,0.6575016972165612,,True,False,False,False,0.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX0,2651.1895436887553,2677.61,37.91,-7.96,-0.21,2024-08-23 14:45:00+00:00,2024-08-23 16:00,-0.21,-0.21,NORMAL,1.0,,2024-08,,,False,,,2024-08-23 16:00:00+00:00,False,False,-1.0,2689.099543688755,True,2024-08-23 14:45:00+00:00|SHORT|TBX0|2651.1895|37.91,0.0,True,0.47033648934963573,limit_retest,0.532301337081379,-0.7259418705155565,0.532301337081379,-3.8958178926733007,False,False,False,,0.0,0.0,14.432857142857172,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,SHORT,TBX7A,2744.47,2743.3137403283386,16.69,-15.86,-0.95,2024-08-25 23:00:00+00:00,2024-08-26 10:00,-0.95,-0.95,NORMAL,1.0,,2024-08,,,False,,,2024-08-26 10:00:00+00:00,False,False,-1.0,2761.16,True,2024-08-25 23:00:00+00:00|SHORT|TBX7A|2744.47|16.69,3.0,False,1.5002995805872028,limit_retest,2.34272019173157,-2.0754943079688633,2.34272019173157,-2.0754943079688633,True,True,False,0.0,1.0754943079688633,2.013137867499816,8.916428571428664,2.34272019173157,,True,True,True,False,10.5,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7A,2728.5896931707075,2690.43,14.14,-2.41,-0.17,2024-08-26 12:30:00+00:00,2024-08-27 01:15,-0.17,-0.17,NORMAL,1.0,,2024-08,,,False,,,2024-08-27 01:15:00+00:00,False,False,-1.0,2742.7296931707074,True,2024-08-26 12:30:00+00:00|SHORT|TBX7A|2728.5897|14.14,0.0,True,0.35575012937004136,limit_retest,4.497149446301804,-0.5431617276727352,4.497149446301804,-0.5431617276727352,False,False,False,,0.0,0.0,10.627142857142806,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7A,2675.909596750297,2684.5,13.0,-8.59,-0.66,2024-08-27 02:30:00+00:00,2024-08-27 03:45,-0.66,-0.66,NORMAL,1.0,,2024-08,,,False,,,2024-08-27 03:45:00+00:00,False,False,-1.0,2688.909596750297,True,2024-08-27 02:30:00+00:00|SHORT|TBX7A|2675.9096|13.0,0.0,True,0.5554156345925338,limit_retest,0.826892057715178,-0.7469540961309786,9.223815134638244,-1.7846464038233045,False,False,False,,0.0,0.0,9.716428571428521,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7A,2678.775186706536,2476.76,17.29,179.6,10.39,2024-08-27 06:30:00+00:00,2024-08-28 03:00,10.39,10.39,NORMAL,1.0,,2024-08,,,False,,,2024-08-28 03:00:00+00:00,False,False,-1.0,2696.0651867065358,True,2024-08-27 06:30:00+00:00|SHORT|TBX7A|2678.7752|17.29,0.0,True,0.4716491205011007,limit_retest,16.817535379209705,-0.7631470962096006,7.100936188926305,-0.7631470962096006,False,False,False,,0.0,0.0,7.672857142857181,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,2476.76,2456.071,20.69,-19.66,-0.95,2024-08-28 03:00:00+00:00,2024-08-28 07:00,-0.95,-0.95,NORMAL,1.0,,2024-08,,,False,,,2024-08-28 07:00:00+00:00,False,False,1.0,2456.07,True,2024-08-28 03:00:00+00:00|LONG|TBX0|2476.76|20.69,3.0,False,0.8786853552440933,limit_retest,0.37844369260511973,-1.0130497825036267,3.5060415659738986,-2.3736104398260087,True,False,True,16.0,0.01304978250362665,0.01770408880146356,15.250714285714334,3.5060415659738986,,True,True,True,False,2.75,stop_hunt,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7B,2435.92,2458.1801403262407,22.26,-21.59,-0.97,2024-08-28 07:00:00+00:00,2024-08-28 08:15,-0.97,-0.97,NORMAL,1.0,,2024-08,,,False,,,2024-08-28 08:15:00+00:00,False,False,-1.0,2458.1800000000003,True,2024-08-28 07:00:00+00:00|SHORT|TBX7B|2435.92|22.26,3.0,False,1.1316262353998228,limit_retest,0.37151841868822916,-1.3063791554357558,0.37151841868822916,-5.093441150044928,True,True,False,0.0,0.3063791554357558,0.7818539141827573,8.7228571428572,0.37151841868822916,,True,False,False,False,1.0,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX0,2469.2157966728805,2470.09,18.48,-8.97,-0.49,2024-09-01 10:30:00+00:00,2024-09-01 15:30,-0.49,-0.49,NORMAL,1.0,,2024-09,,,False,,,2024-09-01 15:30:00+00:00,False,False,-1.0,2487.6957966728805,True,2024-09-01 10:30:00+00:00|SHORT|TBX0|2469.2158|18.48,0.0,True,0.19178589432465926,market_like,1.7681708156320644,-0.5808551583939017,2.205941378402635,-2.4650542925930448,False,False,False,,0.0,0.0,6.235714285714072,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,2492.63,2478.1898983611136,27.41,-12.25,-0.45,2024-09-01 18:00:00+00:00,2024-09-01 21:15,-0.45,-0.45,NORMAL,1.0,,2024-09,,,False,,,2024-09-01 21:15:00+00:00,False,False,1.0,2465.2200000000003,True,2024-09-01 18:00:00+00:00|LONG|TBX0|2492.63|27.41,1.0,False,0.8350966800437916,limit_retest,0.8077344035023667,-0.920466982852974,0.8077344035023667,-3.480481576067132,False,False,False,,0.0,0.0,12.229999999999952,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,SHORT,TBX7B,2449.7021853562483,2399.7903474774525,16.3,99.76,6.12,2024-09-04 23:30:00+00:00,2024-09-05 13:30,6.12,6.12,NORMAL,1.0,,2024-09,,,False,,,2024-09-05 13:30:00+00:00,False,False,-1.0,2466.0021853562484,True,2024-09-04 23:30:00+00:00|SHORT|TBX7B|2449.7022|16.3,0.0,True,0.4102953769172765,limit_retest,4.5608702672544865,-0.9526266652608437,4.5608702672544865,-0.9526266652608437,False,False,False,,0.0,0.0,7.18357142857144,,,False,False,False,False,,clean_winner,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,2386.236369304085,2402.79,16.55,-16.55,-1.0,2024-09-05 13:45:00+00:00,2024-09-05 13:45,-1.0,-1.0,NORMAL,1.0,,2024-09,,,False,,,2024-09-05 13:45:00+00:00,False,False,-1.0,2402.7863693040854,True,2024-09-05 13:45:00+00:00|SHORT|TBX7B|2386.2364|16.55,0.0,True,0.8552042716564756,limit_retest,0.11398001837373367,-1.2938749665205371,2.4281794141441098,-1.6697057822304948,True,False,True,0.0,0.29387496652053713,0.43248748566316336,11.245714285714289,2.4281794141441098,,True,True,True,False,6.0,ambiguous_stop,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,2388.066000435598,2403.68,15.61,-21.5,-1.38,2024-09-05 14:00:00+00:00,2024-09-05 14:15,-1.38,-1.38,NORMAL,1.0,,2024-09,,,False,,,2024-09-05 14:15:00+00:00,False,False,-1.0,2403.6760004355983,True,2024-09-05 14:00:00+00:00|SHORT|TBX7B|2388.066|15.61,0.0,True,0.8458680054069048,limit_retest,0.10480464033301486,-1.6530428932992758,2.6916079715309427,-1.6530428932992758,True,False,True,0.0,0.6530428932992758,0.8113934498926799,12.563571428571452,2.6916079715309427,,True,True,True,False,5.75,hopeless,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,15M,SHORT,TBX7B,2369.237559549875,2379.651009103682,21.9,-9.02,-0.41,2024-09-05 19:15:00+00:00,2024-09-06 01:15,-0.41,-0.41,NORMAL,1.0,,2024-09,,,False,,,2024-09-06 01:15:00+00:00,False,False,-1.0,2391.1375595498753,True,2024-09-05 19:15:00+00:00|SHORT|TBX7B|2369.2376|21.9,0.0,True,0.6001114360787636,limit_retest,1.0587926735102742,-0.6119835821974743,1.0587926735102742,-1.7585589246632336,False,False,False,,0.0,0.0,10.323571428571475,,,False,False,False,False,,not_applicable,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
ETHUSDT,1H,LONG,TBX0,2366.45,2357.752058039094,13.27,-8.7,-0.66,2024-09-06 10:00:00+00:00,2024-09-06 12:30,-0.66,-0.66,NORMAL,1.0,,2024-09,,,False,,,2024-09-06 12:30:00+00:00,False,False,1.0,2353.18,True,2024-09-06 10:00:00+00:00|LONG|TBX0|2366.45|13.27,1.0,False,0.6963074604370597,limit_retest,3.2321024868123835,-0.938206480783709,3.2321024868123835,-16.311228334589288,False,False,False,,0.0,0.0,12.611428571428503,,,False,False,False,False,,not_applicable,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,SHORT,TBX7B,2326.56,2228.31,38.51,111.66,2.9,2024-09-06 14:00:00+00:00,2024-09-07 00:00,2.9,2.25,NORMAL,1.0,,2024-09,,,False,,True,2024-09-07 00:00:00+00:00,False,False,-1.0,2365.07,True,2024-09-06 14:00:00+00:00|SHORT|TBX7B|2326.56|38.51,0.0,True,0.9226175019475513,limit_retest,4.584783173201765,-1.0262269540379119,4.584783173201765,-1.0262269540379119,True,False,True,0.0,0.026226954037911865,0.05595346444541104,18.050714285714257,4.584783173201765,4.584783173201765,True,True,True,False,7.0,winner_survived_stop_touch,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,1H,LONG,TBX7A,2306.6,2297.6,9.0,-8.73,-0.97,2024-09-09 00:00:00+00:00,2024-09-09 01:30,-0.97,-0.97,NORMAL,1.0,,2024-09,,,False,,,2024-09-09 01:30:00+00:00,False,False,1.0,2297.6,True,2024-09-09 00:00:00+00:00|LONG|TBX7A|2306.6|9.0,0.0,True,1.1888888888888687,market_like,1.488888888888899,-2.223333333333307,3.571111111111097,-2.839999999999994,True,True,False,0.0,1.223333333333307,0.6851580210694618,16.0692857142857,3.571111111111097,0.5755555555555879,True,True,True,False,9.0,hopeless,0.4321185415586152,0.6756383432490256,0.6360653867547656,1.0796369927068623
ETHUSDT,15M,LONG,TBX7A,2319.06849761827,2301.87,17.2,-17.2,-1.0,2024-09-09 13:45:00+00:00,2024-09-09 14:00,-1.0,-1.0,NORMAL,1.0,,2024-09,,,False,,,2024-09-09 14:00:00+00:00,False,False,1.0,2301.8684976182703,True,2024-09-09 13:45:00+00:00|LONG|TBX7A|2319.0685|17.2,0.0,True,0.45398241966685693,market_like,0.31404083614707223,-1.1063080010622206,3.6884594407982596,-2.7818893964110676,True,False,True,1.0,0.1063080010622206,0.2064432794821202,8.857142857142792,3.6884594407982596,,True,True,True,False,7.25,stop_hunt,0.1971460202159876,0.5223454612889963,0.40722260590701836,1.0827463162798883
